"","Date","Time","Level"
"22272","10/1/2001","19:06:00",-0.916
"22273","10/1/2001","19:12:00",-0.92
"22274","10/1/2001","19:18:00",-0.818
"22275","10/1/2001","19:24:00",-0.769
"22276","10/1/2001","19:30:00",-0.742
"22277","10/1/2001","19:36:00",-0.644
"22278","10/1/2001","19:42:00",-0.539
"22279","10/1/2001","19:48:00",-0.414
"22280","10/1/2001","19:54:00",-0.316
"22281","10/1/2001","20:00:00",-0.211
"22282","10/1/2001","20:06:00",-0.099
"22283","10/1/2001","20:12:00",0.022
"22284","10/1/2001","20:18:00",0.143
"22285","10/1/2001","20:24:00",0.275
"22286","10/1/2001","20:30:00",0.36
"22287","10/1/2001","20:36:00",0.475
"22288","10/1/2001","20:42:00",0.642
"22289","10/1/2001","20:48:00",0.77
"22290","10/1/2001","20:54:00",0.855
"22291","10/1/2001","21:00:00",0.97
"22292","10/1/2001","21:06:00",1.131
"22293","10/1/2001","21:12:00",1.206
"22294","10/1/2001","21:18:00",1.377
"22295","10/1/2001","21:24:00",1.462
"22296","10/1/2001","21:30:00",1.571
"22297","10/1/2001","21:36:00",1.626
"22298","10/1/2001","21:42:00",1.807
"22299","10/1/2001","21:48:00",1.895
"22300","10/1/2001","21:54:00",1.974
"22301","10/1/2001","22:00:00",2.089
"22302","10/1/2001","22:06:00",2.23
"22303","10/1/2001","22:12:00",2.276
"22304","10/1/2001","22:18:00",2.391
"22305","10/1/2001","22:24:00",2.506
"22306","10/1/2001","22:30:00",2.571
"22307","10/1/2001","22:36:00",2.637
"22308","10/1/2001","22:42:00",2.699
"22309","10/1/2001","22:48:00",2.768
"22310","10/1/2001","22:54:00",2.817
"22311","10/1/2001","23:00:00",2.866
"22312","10/1/2001","23:06:00",2.886
"22313","10/1/2001","23:12:00",2.929
"22314","10/1/2001","23:18:00",3.001
"22315","10/1/2001","23:24:00",3.031
"22316","10/1/2001","23:30:00",3.08
"22317","10/1/2001","23:36:00",3.093
"22318","10/1/2001","23:42:00",3.132
"22319","10/1/2001","23:48:00",3.162
"22320","10/1/2001","23:54:00",3.195
"22321","10/2/2001","0:00:00",3.244
"22322","10/2/2001","0:06:00",3.214
"22323","10/2/2001","0:12:00",3.188
"22324","10/2/2001","0:18:00",3.224
"22325","10/2/2001","0:24:00",3.204
"22326","10/2/2001","0:30:00",3.185
"22327","10/2/2001","0:36:00",3.139
"22328","10/2/2001","0:42:00",3.116
"22329","10/2/2001","0:48:00",3.099
"22330","10/2/2001","0:54:00",3.103
"22331","10/2/2001","1:00:00",3.06
"22332","10/2/2001","1:06:00",3.047
"22333","10/2/2001","1:12:00",2.978
"22334","10/2/2001","1:18:00",2.893
"22335","10/2/2001","1:24:00",2.811
"22336","10/2/2001","1:30:00",2.719
"22337","10/2/2001","1:36:00",2.617
"22338","10/2/2001","1:42:00",2.552
"22339","10/2/2001","1:48:00",2.502
"22340","10/2/2001","1:54:00",2.361
"22341","10/2/2001","2:00:00",2.292
"22342","10/2/2001","2:06:00",2.178
"22343","10/2/2001","2:12:00",2.082
"22344","10/2/2001","2:18:00",1.951
"22345","10/2/2001","2:24:00",1.833
"22346","10/2/2001","2:30:00",1.718
"22347","10/2/2001","2:36:00",1.574
"22348","10/2/2001","2:42:00",1.446
"22349","10/2/2001","2:48:00",1.321
"22350","10/2/2001","2:54:00",1.193
"22351","10/2/2001","3:00:00",1.065
"22352","10/2/2001","3:06:00",0.941
"22353","10/2/2001","3:12:00",0.836
"22354","10/2/2001","3:18:00",0.704
"22355","10/2/2001","3:24:00",0.576
"22356","10/2/2001","3:30:00",0.449
"22357","10/2/2001","3:36:00",0.37
"22358","10/2/2001","3:42:00",0.271
"22359","10/2/2001","3:48:00",0.17
"22360","10/2/2001","3:54:00",0.058
"22361","10/2/2001","4:00:00",-0.076
"22362","10/2/2001","4:06:00",-0.195
"22363","10/2/2001","4:12:00",-0.28
"22364","10/2/2001","4:18:00",-0.404
"22365","10/2/2001","4:24:00",-0.526
"22366","10/2/2001","4:30:00",-0.618
"22367","10/2/2001","4:36:00",-0.703
"22368","10/2/2001","4:42:00",-0.808
"22369","10/2/2001","4:48:00",-0.916
"22370","10/2/2001","4:54:00",-1.002
"22371","10/2/2001","5:00:00",-1.084
"22372","10/2/2001","5:06:00",-1.156
"22373","10/2/2001","5:12:00",-1.238
"22374","10/2/2001","5:18:00",-1.32
"22375","10/2/2001","5:24:00",-1.392
"22376","10/2/2001","5:30:00",-1.445
"22377","10/2/2001","5:36:00",-1.513
"22378","10/2/2001","5:42:00",-1.579
"22379","10/2/2001","5:48:00",-1.618
"22380","10/2/2001","5:54:00",-1.661
"22381","10/2/2001","6:00:00",-1.717
"22382","10/2/2001","6:06:00",-1.756
"22383","10/2/2001","6:12:00",-1.779
"22384","10/2/2001","6:18:00",-1.812
"22385","10/2/2001","6:24:00",-1.861
"22386","10/2/2001","6:30:00",-1.851
"22387","10/2/2001","6:36:00",-1.881
"22388","10/2/2001","6:42:00",-1.868
"22389","10/2/2001","6:48:00",-1.855
"22390","10/2/2001","6:54:00",-1.838
"22391","10/2/2001","7:00:00",-1.802
"22392","10/2/2001","7:06:00",-1.763
"22393","10/2/2001","7:12:00",-1.694
"22394","10/2/2001","7:18:00",-1.661
"22395","10/2/2001","7:24:00",-1.592
"22396","10/2/2001","7:30:00",-1.517
"22397","10/2/2001","7:36:00",-1.415
"22398","10/2/2001","7:42:00",-1.353
"22399","10/2/2001","7:48:00",-1.274
"22400","10/2/2001","7:54:00",-1.153
"22401","10/2/2001","8:00:00",-1.061
"22402","10/2/2001","8:06:00",-0.956
"22403","10/2/2001","8:12:00",-0.838
"22404","10/2/2001","8:18:00",-0.733
"22405","10/2/2001","8:24:00",-0.605
"22406","10/2/2001","8:30:00",-0.49
"22407","10/2/2001","8:36:00",-0.365
"22408","10/2/2001","8:42:00",-0.247
"22409","10/2/2001","8:48:00",-0.122
"22410","10/2/2001","8:54:00",0.009
"22411","10/2/2001","9:00:00",0.143
"22412","10/2/2001","9:06:00",0.281
"22413","10/2/2001","9:12:00",0.416
"22414","10/2/2001","9:18:00",0.557
"22415","10/2/2001","9:24:00",0.691
"22416","10/2/2001","9:30:00",0.803
"22417","10/2/2001","9:36:00",0.937
"22418","10/2/2001","9:42:00",1.046
"22419","10/2/2001","9:48:00",1.157
"22420","10/2/2001","9:54:00",1.279
"22421","10/2/2001","10:00:00",1.367
"22422","10/2/2001","10:06:00",1.472
"22423","10/2/2001","10:12:00",1.567
"22424","10/2/2001","10:18:00",1.695
"22425","10/2/2001","10:24:00",1.771
"22426","10/2/2001","10:30:00",1.866
"22427","10/2/2001","10:36:00",1.954
"22428","10/2/2001","10:42:00",2.023
"22429","10/2/2001","10:48:00",2.089
"22430","10/2/2001","10:54:00",2.161
"22431","10/2/2001","11:00:00",2.207
"22432","10/2/2001","11:06:00",2.302
"22433","10/2/2001","11:12:00",2.342
"22434","10/2/2001","11:18:00",2.378
"22435","10/2/2001","11:24:00",2.42
"22436","10/2/2001","11:30:00",2.483
"22437","10/2/2001","11:36:00",2.515
"22438","10/2/2001","11:42:00",2.525
"22439","10/2/2001","11:48:00",2.555
"22440","10/2/2001","11:54:00",2.578
"22441","10/2/2001","12:00:00",2.575
"22442","10/2/2001","12:06:00",2.624
"22443","10/2/2001","12:12:00",2.64
"22444","10/2/2001","12:18:00",2.617
"22445","10/2/2001","12:24:00",2.689
"22446","10/2/2001","12:30:00",2.65
"22447","10/2/2001","12:36:00",2.66
"22448","10/2/2001","12:42:00",2.63
"22449","10/2/2001","12:48:00",2.62
"22450","10/2/2001","12:54:00",2.561
"22451","10/2/2001","13:00:00",2.542
"22452","10/2/2001","13:06:00",2.506
"22453","10/2/2001","13:12:00",2.463
"22454","10/2/2001","13:18:00",2.394
"22455","10/2/2001","13:24:00",2.358
"22456","10/2/2001","13:30:00",2.299
"22457","10/2/2001","13:36:00",2.237
"22458","10/2/2001","13:42:00",2.161
"22459","10/2/2001","13:48:00",2.112
"22460","10/2/2001","13:54:00",2.036
"22461","10/2/2001","14:00:00",1.964
"22462","10/2/2001","14:06:00",1.879
"22463","10/2/2001","14:12:00",1.79
"22464","10/2/2001","14:18:00",1.708
"22465","10/2/2001","14:24:00",1.623
"22466","10/2/2001","14:30:00",1.521
"22467","10/2/2001","14:36:00",1.439
"22468","10/2/2001","14:42:00",1.325
"22469","10/2/2001","14:48:00",1.216
"22470","10/2/2001","14:54:00",1.131
"22471","10/2/2001","15:00:00",1.059
"22472","10/2/2001","15:06:00",0.937
"22473","10/2/2001","15:12:00",0.829
"22474","10/2/2001","15:18:00",0.747
"22475","10/2/2001","15:24:00",0.658
"22476","10/2/2001","15:30:00",0.557
"22477","10/2/2001","15:36:00",0.449
"22478","10/2/2001","15:42:00",0.376
"22479","10/2/2001","15:48:00",0.258
"22480","10/2/2001","15:54:00",0.166
"22481","10/2/2001","16:00:00",0.061
"22482","10/2/2001","16:06:00",-0.024
"22483","10/2/2001","16:12:00",-0.139
"22484","10/2/2001","16:18:00",-0.221
"22485","10/2/2001","16:24:00",-0.306
"22486","10/2/2001","16:30:00",-0.427
"22487","10/2/2001","16:36:00",-0.516
"22488","10/2/2001","16:42:00",-0.621
"22489","10/2/2001","16:48:00",-0.716
"22490","10/2/2001","16:54:00",-0.815
"22491","10/2/2001","17:00:00",-0.9
"22492","10/2/2001","17:06:00",-1.008
"22493","10/2/2001","17:12:00",-1.097
"22494","10/2/2001","17:18:00",-1.185
"22495","10/2/2001","17:24:00",-1.274
"22496","10/2/2001","17:30:00",-1.353
"22497","10/2/2001","17:36:00",-1.428
"22498","10/2/2001","17:42:00",-1.52
"22499","10/2/2001","17:48:00",-1.609
"22500","10/2/2001","17:54:00",-1.668
"22501","10/2/2001","18:00:00",-1.73
"22502","10/2/2001","18:06:00",-1.805
"22503","10/2/2001","18:12:00",-1.874
"22504","10/2/2001","18:18:00",-1.901
"22505","10/2/2001","18:24:00",-1.956
"22506","10/2/2001","18:30:00",-1.979
"22507","10/2/2001","18:36:00",-2.019
"22508","10/2/2001","18:42:00",-2.048
"22509","10/2/2001","18:48:00",-2.061
"22510","10/2/2001","18:54:00",-2.078
"22511","10/2/2001","19:00:00",-2.058
"22512","10/2/2001","19:06:00",-2.048
"22513","10/2/2001","19:12:00",-2.042
"22514","10/2/2001","19:18:00",-2.009
"22515","10/2/2001","19:24:00",-1.973
"22516","10/2/2001","19:30:00",-1.927
"22517","10/2/2001","19:36:00",-1.881
"22518","10/2/2001","19:42:00",-1.805
"22519","10/2/2001","19:48:00",-1.723
"22520","10/2/2001","19:54:00",-1.645
"22521","10/2/2001","20:00:00",-1.559
"22522","10/2/2001","20:06:00",-1.438
"22523","10/2/2001","20:12:00",-1.346
"22524","10/2/2001","20:18:00",-1.225
"22525","10/2/2001","20:24:00",-1.126
"22526","10/2/2001","20:30:00",-1.015
"22527","10/2/2001","20:36:00",-0.861
"22528","10/2/2001","20:42:00",-0.749
"22529","10/2/2001","20:48:00",-0.637
"22530","10/2/2001","20:54:00",-0.496
"22531","10/2/2001","21:00:00",-0.355
"22532","10/2/2001","21:06:00",-0.234
"22533","10/2/2001","21:12:00",-0.103
"22534","10/2/2001","21:18:00",0.042
"22535","10/2/2001","21:24:00",0.199
"22536","10/2/2001","21:30:00",0.324
"22537","10/2/2001","21:36:00",0.471
"22538","10/2/2001","21:42:00",0.606
"22539","10/2/2001","21:48:00",0.77
"22540","10/2/2001","21:54:00",0.875
"22541","10/2/2001","22:00:00",1.023
"22542","10/2/2001","22:06:00",1.154
"22543","10/2/2001","22:12:00",1.236
"22544","10/2/2001","22:18:00",1.387
"22545","10/2/2001","22:24:00",1.508
"22546","10/2/2001","22:30:00",1.626
"22547","10/2/2001","22:36:00",1.689
"22548","10/2/2001","22:42:00",1.84
"22549","10/2/2001","22:48:00",1.938
"22550","10/2/2001","22:54:00",1.981
"22551","10/2/2001","23:00:00",2.109
"22552","10/2/2001","23:06:00",2.22
"22553","10/2/2001","23:12:00",2.292
"22554","10/2/2001","23:18:00",2.368
"22555","10/2/2001","23:24:00",2.44
"22556","10/2/2001","23:30:00",2.502
"22557","10/2/2001","23:36:00",2.565
"22558","10/2/2001","23:42:00",2.63
"22559","10/2/2001","23:48:00",2.679
"22560","10/2/2001","23:54:00",2.686
"22561","10/3/2001","0:00:00",2.706
"22562","10/3/2001","0:06:00",2.732
"22563","10/3/2001","0:12:00",2.716
"22564","10/3/2001","0:18:00",2.719
"22565","10/3/2001","0:24:00",2.722
"22566","10/3/2001","0:30:00",2.719
"22567","10/3/2001","0:36:00",2.709
"22568","10/3/2001","0:42:00",2.693
"22569","10/3/2001","0:48:00",2.676
"22570","10/3/2001","0:54:00",2.637
"22571","10/3/2001","1:00:00",2.624
"22572","10/3/2001","1:06:00",2.597
"22573","10/3/2001","1:12:00",2.555
"22574","10/3/2001","1:18:00",2.512
"22575","10/3/2001","1:24:00",2.463
"22576","10/3/2001","1:30:00",2.387
"22577","10/3/2001","1:36:00",2.289
"22578","10/3/2001","1:42:00",2.22
"22579","10/3/2001","1:48:00",2.151
"22580","10/3/2001","1:54:00",2.053
"22581","10/3/2001","2:00:00",1.961
"22582","10/3/2001","2:06:00",1.866
"22583","10/3/2001","2:12:00",1.754
"22584","10/3/2001","2:18:00",1.63
"22585","10/3/2001","2:24:00",1.521
"22586","10/3/2001","2:30:00",1.4
"22587","10/3/2001","2:36:00",1.292
"22588","10/3/2001","2:42:00",1.183
"22589","10/3/2001","2:48:00",1.082
"22590","10/3/2001","2:54:00",0.957
"22591","10/3/2001","3:00:00",0.862
"22592","10/3/2001","3:06:00",0.747
"22593","10/3/2001","3:12:00",0.639
"22594","10/3/2001","3:18:00",0.531
"22595","10/3/2001","3:24:00",0.422
"22596","10/3/2001","3:30:00",0.288
"22597","10/3/2001","3:36:00",0.196
"22598","10/3/2001","3:42:00",0.078
"22599","10/3/2001","3:48:00",-0.034
"22600","10/3/2001","3:54:00",-0.149
"22601","10/3/2001","4:00:00",-0.254
"22602","10/3/2001","4:06:00",-0.352
"22603","10/3/2001","4:12:00",-0.444
"22604","10/3/2001","4:18:00",-0.542
"22605","10/3/2001","4:24:00",-0.631
"22606","10/3/2001","4:30:00",-0.752
"22607","10/3/2001","4:36:00",-0.838
"22608","10/3/2001","4:42:00",-0.929
"22609","10/3/2001","4:48:00",-1.015
"22610","10/3/2001","4:54:00",-1.126
"22611","10/3/2001","5:00:00",-1.225
"22612","10/3/2001","5:06:00",-1.294
"22613","10/3/2001","5:12:00",-1.385
"22614","10/3/2001","5:18:00",-1.471
"22615","10/3/2001","5:24:00",-1.543
"22616","10/3/2001","5:30:00",-1.615
"22617","10/3/2001","5:36:00",-1.697
"22618","10/3/2001","5:42:00",-1.769
"22619","10/3/2001","5:48:00",-1.832
"22620","10/3/2001","5:54:00",-1.91
"22621","10/3/2001","6:00:00",-1.999
"22622","10/3/2001","6:06:00",-2.055
"22623","10/3/2001","6:12:00",-2.107
"22624","10/3/2001","6:18:00",-2.156
"22625","10/3/2001","6:24:00",-2.212
"22626","10/3/2001","6:30:00",-2.265
"22627","10/3/2001","6:36:00",-2.288
"22628","10/3/2001","6:42:00",-2.314
"22629","10/3/2001","6:48:00",-2.357
"22630","10/3/2001","6:54:00",-2.366
"22631","10/3/2001","7:00:00",-2.37
"22632","10/3/2001","7:06:00",-2.409
"22633","10/3/2001","7:12:00",-2.399
"22634","10/3/2001","7:18:00",-2.389
"22635","10/3/2001","7:24:00",-2.389
"22636","10/3/2001","7:30:00",-2.357
"22637","10/3/2001","7:36:00",-2.337
"22638","10/3/2001","7:42:00",-2.301
"22639","10/3/2001","7:48:00",-2.248
"22640","10/3/2001","7:54:00",-2.183
"22641","10/3/2001","8:00:00",-2.127
"22642","10/3/2001","8:06:00",-2.042
"22643","10/3/2001","8:12:00",-1.95
"22644","10/3/2001","8:18:00",-1.855
"22645","10/3/2001","8:24:00",-1.756
"22646","10/3/2001","8:30:00",-1.645
"22647","10/3/2001","8:36:00",-1.504
"22648","10/3/2001","8:42:00",-1.389
"22649","10/3/2001","8:48:00",-1.248
"22650","10/3/2001","8:54:00",-1.1
"22651","10/3/2001","9:00:00",-0.972
"22652","10/3/2001","9:06:00",-0.828
"22653","10/3/2001","9:12:00",-0.7
"22654","10/3/2001","9:18:00",-0.539
"22655","10/3/2001","9:24:00",-0.418
"22656","10/3/2001","9:30:00",-0.296
"22657","10/3/2001","9:36:00",-0.142
"22658","10/3/2001","9:42:00",0.025
"22659","10/3/2001","9:48:00",0.147
"22660","10/3/2001","9:54:00",0.298
"22661","10/3/2001","10:00:00",0.422
"22662","10/3/2001","10:06:00",0.573
"22663","10/3/2001","10:12:00",0.704
"22664","10/3/2001","10:18:00",0.826
"22665","10/3/2001","10:24:00",0.96
"22666","10/3/2001","10:30:00",1.075
"22667","10/3/2001","10:36:00",1.19
"22668","10/3/2001","10:42:00",1.305
"22669","10/3/2001","10:48:00",1.41
"22670","10/3/2001","10:54:00",1.521
"22671","10/3/2001","11:00:00",1.613
"22672","10/3/2001","11:06:00",1.725
"22673","10/3/2001","11:12:00",1.807
"22674","10/3/2001","11:18:00",1.892
"22675","10/3/2001","11:24:00",1.981
"22676","10/3/2001","11:30:00",2.066
"22677","10/3/2001","11:36:00",2.102
"22678","10/3/2001","11:42:00",2.181
"22679","10/3/2001","11:48:00",2.22
"22680","10/3/2001","11:54:00",2.266
"22681","10/3/2001","12:00:00",2.302
"22682","10/3/2001","12:06:00",2.348
"22683","10/3/2001","12:12:00",2.407
"22684","10/3/2001","12:18:00",2.427
"22685","10/3/2001","12:24:00",2.483
"22686","10/3/2001","12:30:00",2.512
"22687","10/3/2001","12:36:00",2.568
"22688","10/3/2001","12:42:00",2.558
"22689","10/3/2001","12:48:00",2.607
"22690","10/3/2001","12:54:00",2.604
"22691","10/3/2001","13:00:00",2.63
"22692","10/3/2001","13:06:00",2.601
"22693","10/3/2001","13:12:00",2.588
"22694","10/3/2001","13:18:00",2.548
"22695","10/3/2001","13:24:00",2.532
"22696","10/3/2001","13:30:00",2.496
"22697","10/3/2001","13:36:00",2.447
"22698","10/3/2001","13:42:00",2.407
"22699","10/3/2001","13:48:00",2.365
"22700","10/3/2001","13:54:00",2.322
"22701","10/3/2001","14:00:00",2.25
"22702","10/3/2001","14:06:00",2.191
"22703","10/3/2001","14:12:00",2.135
"22704","10/3/2001","14:18:00",2.069
"22705","10/3/2001","14:24:00",1.977
"22706","10/3/2001","14:30:00",1.902
"22707","10/3/2001","14:36:00",1.804
"22708","10/3/2001","14:42:00",1.705
"22709","10/3/2001","14:48:00",1.577
"22710","10/3/2001","14:54:00",1.482
"22711","10/3/2001","15:00:00",1.344
"22712","10/3/2001","15:06:00",1.236
"22713","10/3/2001","15:12:00",1.078
"22714","10/3/2001","15:18:00",0.964
"22715","10/3/2001","15:24:00",0.836
"22716","10/3/2001","15:30:00",0.701
"22717","10/3/2001","15:36:00",0.57
"22718","10/3/2001","15:42:00",0.475
"22719","10/3/2001","15:48:00",0.347
"22720","10/3/2001","15:54:00",0.229
"22721","10/3/2001","16:00:00",0.117
"22722","10/3/2001","16:06:00",0.019
"22723","10/3/2001","16:12:00",-0.109
"22724","10/3/2001","16:18:00",-0.217
"22725","10/3/2001","16:24:00",-0.322
"22726","10/3/2001","16:30:00",-0.434
"22727","10/3/2001","16:36:00",-0.575
"22728","10/3/2001","16:42:00",-0.674
"22729","10/3/2001","16:48:00",-0.782
"22730","10/3/2001","16:54:00",-0.887
"22731","10/3/2001","17:00:00",-0.998
"22732","10/3/2001","17:06:00",-1.1
"22733","10/3/2001","17:12:00",-1.195
"22734","10/3/2001","17:18:00",-1.287
"22735","10/3/2001","17:24:00",-1.408
"22736","10/3/2001","17:30:00",-1.477
"22737","10/3/2001","17:36:00",-1.563
"22738","10/3/2001","17:42:00",-1.661
"22739","10/3/2001","17:48:00",-1.733
"22740","10/3/2001","17:54:00",-1.799
"22741","10/3/2001","18:00:00",-1.858
"22742","10/3/2001","18:06:00",-1.924
"22743","10/3/2001","18:12:00",-2.065
"22744","10/3/2001","18:18:00",-2.012
"22745","10/3/2001","18:24:00",-2.078
"22746","10/3/2001","18:30:00",-2.173
"22747","10/3/2001","18:36:00",-2.219
"22748","10/3/2001","18:42:00",-2.242
"22749","10/3/2001","18:48:00",-2.284
"22750","10/3/2001","18:54:00",-2.353
"22751","10/3/2001","19:00:00",-2.376
"22752","10/3/2001","19:06:00",-2.383
"22753","10/3/2001","19:12:00",-2.403
"22754","10/3/2001","19:18:00",-2.399
"22755","10/3/2001","19:24:00",-2.396
"22756","10/3/2001","19:30:00",-2.38
"22757","10/3/2001","19:36:00",-2.363
"22758","10/3/2001","19:42:00",-2.334
"22759","10/3/2001","19:48:00",-2.294
"22760","10/3/2001","19:54:00",-2.252
"22761","10/3/2001","20:00:00",-2.212
"22762","10/3/2001","20:06:00",-2.156
"22763","10/3/2001","20:12:00",-2.074
"22764","10/3/2001","20:18:00",-1.986
"22765","10/3/2001","20:24:00",-1.901
"22766","10/3/2001","20:30:00",-1.815
"22767","10/3/2001","20:36:00",-1.714
"22768","10/3/2001","20:42:00",-1.582
"22769","10/3/2001","20:48:00",-1.477
"22770","10/3/2001","20:54:00",-1.356
"22771","10/3/2001","21:00:00",-1.238
"22772","10/3/2001","21:06:00",-1.133
"22773","10/3/2001","21:12:00",-0.982
"22774","10/3/2001","21:18:00",-0.887
"22775","10/3/2001","21:24:00",-0.752
"22776","10/3/2001","21:30:00",-0.628
"22777","10/3/2001","21:36:00",-0.473
"22778","10/3/2001","21:42:00",-0.362
"22779","10/3/2001","21:48:00",-0.211
"22780","10/3/2001","21:54:00",-0.057
"22781","10/3/2001","22:00:00",0.068
"22782","10/3/2001","22:06:00",0.212
"22783","10/3/2001","22:12:00",0.334
"22784","10/3/2001","22:18:00",0.462
"22785","10/3/2001","22:24:00",0.586
"22786","10/3/2001","22:30:00",0.711
"22787","10/3/2001","22:36:00",0.816
"22788","10/3/2001","22:42:00",0.928
"22789","10/3/2001","22:48:00",1.049
"22790","10/3/2001","22:54:00",1.183
"22791","10/3/2001","23:00:00",1.288
"22792","10/3/2001","23:06:00",1.397
"22793","10/3/2001","23:12:00",1.502
"22794","10/3/2001","23:18:00",1.603
"22795","10/3/2001","23:24:00",1.705
"22796","10/3/2001","23:30:00",1.797
"22797","10/3/2001","23:36:00",1.899
"22798","10/3/2001","23:42:00",1.971
"22799","10/3/2001","23:48:00",2.02
"22800","10/3/2001","23:54:00",2.105
"22801","10/4/2001","0:00:00",2.155
"22802","10/4/2001","0:06:00",2.194
"22803","10/4/2001","0:12:00",2.253
"22804","10/4/2001","0:18:00",2.289
"22805","10/4/2001","0:24:00",2.335
"22806","10/4/2001","0:30:00",2.355
"22807","10/4/2001","0:36:00",2.407
"22808","10/4/2001","0:42:00",2.44
"22809","10/4/2001","0:48:00",2.466
"22810","10/4/2001","0:54:00",2.476
"22811","10/4/2001","1:00:00",2.489
"22812","10/4/2001","1:06:00",2.486
"22813","10/4/2001","1:12:00",2.483
"22814","10/4/2001","1:18:00",2.456
"22815","10/4/2001","1:24:00",2.443
"22816","10/4/2001","1:30:00",2.404
"22817","10/4/2001","1:36:00",2.371
"22818","10/4/2001","1:42:00",2.342
"22819","10/4/2001","1:48:00",2.296
"22820","10/4/2001","1:54:00",2.22
"22821","10/4/2001","2:00:00",2.184
"22822","10/4/2001","2:06:00",2.135
"22823","10/4/2001","2:12:00",2.05
"22824","10/4/2001","2:18:00",1.961
"22825","10/4/2001","2:24:00",1.912
"22826","10/4/2001","2:30:00",1.826
"22827","10/4/2001","2:36:00",1.731
"22828","10/4/2001","2:42:00",1.636
"22829","10/4/2001","2:48:00",1.554
"22830","10/4/2001","2:54:00",1.446
"22831","10/4/2001","3:00:00",1.341
"22832","10/4/2001","3:06:00",1.233
"22833","10/4/2001","3:12:00",1.115
"22834","10/4/2001","3:18:00",0.99
"22835","10/4/2001","3:24:00",0.885
"22836","10/4/2001","3:30:00",0.76
"22837","10/4/2001","3:36:00",0.632
"22838","10/4/2001","3:42:00",0.511
"22839","10/4/2001","3:48:00",0.383
"22840","10/4/2001","3:54:00",0.252
"22841","10/4/2001","4:00:00",0.15
"22842","10/4/2001","4:06:00",0.032
"22843","10/4/2001","4:12:00",-0.07
"22844","10/4/2001","4:18:00",-0.162
"22845","10/4/2001","4:24:00",-0.267
"22846","10/4/2001","4:30:00",-0.378
"22847","10/4/2001","4:36:00",-0.48
"22848","10/4/2001","4:42:00",-0.555
"22849","10/4/2001","4:48:00",-0.664
"22850","10/4/2001","4:54:00",-0.759
"22851","10/4/2001","5:00:00",-0.867
"22852","10/4/2001","5:06:00",-0.943
"22853","10/4/2001","5:12:00",-1.034
"22854","10/4/2001","5:18:00",-1.133
"22855","10/4/2001","5:24:00",-1.225
"22856","10/4/2001","5:30:00",-1.317
"22857","10/4/2001","5:36:00",-1.389
"22858","10/4/2001","5:42:00",-1.487
"22859","10/4/2001","5:48:00",-1.572
"22860","10/4/2001","5:54:00",-1.654
"22861","10/4/2001","6:00:00",-1.74
"22862","10/4/2001","6:06:00",-1.799
"22863","10/4/2001","6:12:00",-1.864
"22864","10/4/2001","6:18:00",-1.94
"22865","10/4/2001","6:24:00",-2.012
"22866","10/4/2001","6:30:00",-2.061
"22867","10/4/2001","6:36:00",-2.117
"22868","10/4/2001","6:42:00",-2.183
"22869","10/4/2001","6:48:00",-2.225
"22870","10/4/2001","6:54:00",-2.281
"22871","10/4/2001","7:00:00",-2.334
"22872","10/4/2001","7:06:00",-2.37
"22873","10/4/2001","7:12:00",-2.396
"22874","10/4/2001","7:18:00",-2.425
"22875","10/4/2001","7:24:00",-2.452
"22876","10/4/2001","7:30:00",-2.478
"22877","10/4/2001","7:36:00",-2.478
"22878","10/4/2001","7:42:00",-2.471
"22879","10/4/2001","7:48:00",-2.468
"22880","10/4/2001","7:54:00",-2.458
"22881","10/4/2001","8:00:00",-2.422
"22882","10/4/2001","8:06:00",-2.376
"22883","10/4/2001","8:12:00",-2.337
"22884","10/4/2001","8:18:00",-2.268
"22885","10/4/2001","8:24:00",-2.196
"22886","10/4/2001","8:30:00",-2.101
"22887","10/4/2001","8:36:00",-2.009
"22888","10/4/2001","8:42:00",-1.907
"22889","10/4/2001","8:48:00",-1.792
"22890","10/4/2001","8:54:00",-1.677
"22891","10/4/2001","9:00:00",-1.572
"22892","10/4/2001","9:06:00",-1.458
"22893","10/4/2001","9:12:00",-1.33
"22894","10/4/2001","9:18:00",-1.218
"22895","10/4/2001","9:24:00",-1.093
"22896","10/4/2001","9:30:00",-0.985
"22897","10/4/2001","9:36:00",-0.841
"22898","10/4/2001","9:42:00",-0.703
"22899","10/4/2001","9:48:00",-0.582
"22900","10/4/2001","9:54:00",-0.45
"22901","10/4/2001","10:00:00",-0.277
"22902","10/4/2001","10:06:00",-0.132
"22903","10/4/2001","10:12:00",-0.001
"22904","10/4/2001","10:18:00",0.143
"22905","10/4/2001","10:24:00",0.281
"22906","10/4/2001","10:30:00",0.406
"22907","10/4/2001","10:36:00",0.534
"22908","10/4/2001","10:42:00",0.662
"22909","10/4/2001","10:48:00",0.783
"22910","10/4/2001","10:54:00",0.895
"22911","10/4/2001","11:00:00",1
"22912","10/4/2001","11:06:00",1.118
"22913","10/4/2001","11:12:00",1.223
"22914","10/4/2001","11:18:00",1.328
"22915","10/4/2001","11:24:00",1.426
"22916","10/4/2001","11:30:00",1.521
"22917","10/4/2001","11:36:00",1.613
"22918","10/4/2001","11:42:00",1.702
"22919","10/4/2001","11:48:00",1.807
"22920","10/4/2001","11:54:00",1.876
"22921","10/4/2001","12:00:00",1.958
"22922","10/4/2001","12:06:00",2.03
"22923","10/4/2001","12:12:00",2.115
